care_site_id,care_site_name,ward,room,bed,building,slug,bednumber,bay,sideroom,mortimer_market,waiting_room,RNTNE,ENT_ED,macmillan_cc,CHALF,POOL,tottenham_court_road,RLHIM,UCH,RESUS,MAJ,EDH,MINORS,patient_lounge,slug_room
286496339,MVNQ^Q6MV BY02^BY02-04,MVNQ,Q6MV BY02,BY02-04,NA,NA,04,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286496344,JYNQ^Q4JY BY01^BY01-04,JYNQ,Q4JY BY01,BY01-04,NA,NA,04,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286496871,VYNQ^C2VH BY01^BY01-02,VYNQ,C2VH BY01,BY01-02,NA,NA,02,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286496929,T08N^T08N BY03^BY03-12,T08N,T08N BY03,BY03-12,UCH Tower,T8 North Respiratory Medicine,12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286496936,T08S^T08S BY01^BY01-26,T08S,T08S BY01,BY01-26,UCH Tower,T8 South ID,26,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286498119,LYNQ^Q1LAA BY04^BY04-11,LYNQ,Q1LAA BY04,BY04-11,NA,NA,11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286498121,LYNQ^Q1LAA BY04^BY04-10,LYNQ,Q1LAA BY04,BY04-10,NA,NA,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286498123,LYNQ^Q1LAA BY03^BY03-07,LYNQ,Q1LAA BY03,BY03-07,NA,NA,07,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286498391,DFNQ^C3DF BY03^BY03-03,DFNQ,C3DF BY03,BY03-03,NA,NA,03,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286498467,GWNC^CHALF WGC SR13^SR13-13,GWNC,CHALF WGC SR13,SR13-13,NA,NA,13,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286498469,GWNC^CHALF WGC SR04^SR04-04,GWNC,CHALF WGC SR04,SR04-04,NA,NA,04,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286498471,GWNC^CHALF WGC WAIT01^WAIT,GWNC,CHALF WGC WAIT01,WAIT,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286498735,T09S^T09S BY10^BY10-46,T09S,T09S BY10,BY10-46,UCH Tower,T9 South - Surgical and Gastroenterology,46,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286499842,null^UCH T00 CDU BY01^BY01-CH02,null,UCH T00 CDU BY01,BY01-CH02,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,
286499847,T03^T03 BY05^BY05-34,T03,T03 BY05,BY05-34,UCH Tower,Critical Care,34,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286500455,T01^T01 BY02^BY02-21G,T01,T01 BY02,BY02-21G,UCH Tower,AMU,21G,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286500469,T07^T07N BY01^BY01-04,T07,T07N BY01,BY01-04,UCH Tower,T7 COE,04,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286501285,EDHOSURG^EDH ORAL CHAIR^CH01,EDHOSURG,EDH ORAL CHAIR,CH01,Eastman Dental Hospital,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
286501623,WSSS^WMSSSS BY02^BY02-10,WSSS,WMSSSS BY02,BY02-10,Westmoreland Street,WMS Short Stay Surgery,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286501632,CCAC^MCCACU OB03^OB03,CCAC,MCCACU OB03,OB03,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286501781,WSCC^WMSCCU CB03^CB03-03,WSCC,WMSCCU CB03,CB03-03,Westmoreland Street,WMS Critical Care,03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286501799,WSU3^W03W BY01^BY01-301,WSU3,W03W BY01,BY01-301,Westmoreland Street,WMS 3rd floor Urology,301,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286501807,WSCC^WMSCCU SR06^SR06-06,WSCC,WMSCCU SR06,SR06-06,Westmoreland Street,WMS Critical Care,06,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286501811,WSU3^W03W SR01^SR01-304,WSU3,W03W SR01,SR01-304,Westmoreland Street,WMS 3rd floor Urology,304,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286501822,WST4^W04W SR24^SR24-24,WST4,W04W SR24,SR24-24,Westmoreland Street,WMS 4th floor Thoracic,24,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286503803,ED^UCHED UTCCH06^18-UTC CHAIR,ED,UCHED UTCCH06,18-UTC CHAIR,UCH Tower,Emergency Department,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,UTC
286504048,DFNQ^C3DF BY03^BY03-02,DFNQ,C3DF BY03,BY03-02,NA,NA,02,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286504381,ED^UCHED MAJ313^MAJ3-13,ED,UCHED MAJ313,MAJ3-13,UCH Tower,Emergency Department,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,MAJORS
286504385,T13S^T13S BY04^BY04-30,T13S,T13S BY04,BY04-30,NA,NA,30,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286504767,CTYA^MCCTYA BY02^LG01,CTYA,MCCTYA BY02,LG01,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286505365,NFNQ^C4NF SR10^SR10-10,NFNQ,C4NF SR10,SR10-10,NA,NA,10,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286505409,MCUN^E03MCUN BY09^BY09-C31A,MCUN,E03MCUN BY09,BY09-C31A,NA,NA,C31A,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286505420,T14N^T14N BY01^BY01-05,T14N,T14N BY01,BY01-05,UCH Tower,T14 North - Oncology,05,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286505428,T14N^T14N BY03^BY03-19,T14N,T14N BY03,BY03-19,UCH Tower,T14 North - Oncology,19,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286505434,T09N^T09N BY03^BY03-15,T09N,T09N BY03,BY03-15,UCH Tower,T9 North -  Surgical and Gastro,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286505436,T14N^T14N BY02^BY02-11,T14N,T14N BY02,BY02-11,UCH Tower,T14 North - Oncology,11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286506759,CCAC^MCCACU OB01^OB01,CCAC,MCCACU OB01,OB01,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286506778,SINQ^C1SITU CB05^CB05-05,SINQ,C1SITU CB05,CB05-05,NA,NA,05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286506781,SINQ^C1SITU CB11^CB11-11,SINQ,C1SITU CB11,CB11-11,NA,NA,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286507102,ED^UCHED PAEDS09^09-PAEDS,ED,UCHED PAEDS09,09-PAEDS,UCH Tower,Emergency Department,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PAEDS
286507455,HASU^T07 BY08^BY08-35,HASU,T07 BY08,BY08-35,UCH Tower,Hyperacute Stroke Unit,35,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286507470,BSNQ^C3BS BY03^BY03-16,BSNQ,C3BS BY03,BY03-16,NA,NA,16,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286507486,T07S^T07S BY12^BY12-53,T07S,T07S BY12,BY12-53,UCH Tower,T7 South,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286507488,T07S^T07S BY12^BY12-51,T07S,T07S BY12,BY12-51,UCH Tower,T7 South,51,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286507490,SPEV^OFF EVERGRN BY01^BY01-01,SPEV,OFF EVERGRN BY01,BY01-01,NA,NA,01,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286507492,T10M^T10M BY05^BY05-23,T10M,T10M BY05,BY05-23,UCH Tower,T10 - Medicine,23,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286507504,T07S^T07S WAITING^WAIT,T07S,T07S WAITING,WAIT,UCH Tower,T7 South,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286508735,null^UCH T00 CDU BY01^BY01-CH07,null,UCH T00 CDU BY01,BY01-CH07,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,
286508881,T01^T01 BY02^BY02-27G,T01,T01 BY02,BY02-27G,UCH Tower,AMU,27G,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286508930,T08S^T08S SR32^SR32-32,T08S,T08S SR32,SR32-32,UCH Tower,T8 South ID,32,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286510776,WSSS^WMSSSS BY02^BY02-15,WSSS,WMSSSS BY02,BY02-15,Westmoreland Street,WMS Short Stay Surgery,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286510834,T07S^T07S BY13^BY13-57,T07S,T07S BY13,BY13-57,UCH Tower,T7 South,57,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286510842,LYNQ^Q1LAA BY02^BY02-06,LYNQ,Q1LAA BY02,BY02-06,NA,NA,06,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286511171,MVNQ^Q6MV BY03^BY03-06,MVNQ,Q6MV BY03,BY03-06,NA,NA,06,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286511179,T09S^T09S BY09^BY09-42,T09S,T09S BY09,BY09-42,UCH Tower,T9 South - Surgical and Gastroenterology,42,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286511355,MFNQ^C4MLF BY04^BY04-02,MFNQ,C4MLF BY04,BY04-02,NA,NA,02,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286511363,CHLDC^CHALFDC POOL^DAYCASE,CHLDC,CHALFDC POOL,DAYCASE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286511398,ED^UCHED MAJCH01^MAJ-CHAIR,ED,UCHED MAJCH01,MAJ-CHAIR,UCH Tower,Emergency Department,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,MAJORS
286511807,T13N^T13N SR14^SR14-14,T13N,T13N SR14,SR14-14,NA,NA,14,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286511997,T12N^T12N SR03^SR03-03,T12N,T12N SR03,SR03-03,UCH Tower,T12 North - Teenage Cancer Unit,03,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286512009,CTYA^MCCTYA BY01^CH01,CTYA,MCCTYA BY01,CH01,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286512021,T12N^T12N SR11^SR11-11,T12N,T12N SR11,SR11-11,UCH Tower,T12 North - Teenage Cancer Unit,11,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286514368,LYNQ^Q1LAA BY02^BY02-05,LYNQ,Q1LAA BY02,BY02-05,NA,NA,05,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286514371,SINQ^C1SITU CB09^CB09-09,SINQ,C1SITU CB09,CB09-09,NA,NA,09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286514373,MFNQ^C4MLF WAITING^WAIT,MFNQ,C4MLF WAITING,WAIT,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286514375,MFNQ^C4MLF BY02^BY02-05,MFNQ,C4MLF BY02,BY02-05,NA,NA,05,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286515596,LWN^E02LWN SR01^SR01-C01,LWN,E02LWN SR01,SR01-C01,NA,NA,C01,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286515598,SCBU^SCBU NU07^NU07-29,SCBU,SCBU NU07,NU07-29,NA,NA,29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286515600,SCBU^SCBU NU08^NU08-31,SCBU,SCBU NU08,NU08-31,NA,NA,31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286515620,T11S^T11S CB26^CB31B-B,T11S,T11S CB26,CB31B-B,UCH Tower,T11 South  - Acute Paediatric Inpatients,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286515809,T16N^T16N SR10^SR10-10,T16N,T16N SR10,SR10-10,NA,NA,10,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286515830,T13N^T13N BY02^BY02-24,T13N,T13N BY02,BY02-24,NA,NA,24,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286515839,T13N^T13N BY02^BY02-23,T13N,T13N BY02,BY02-23,NA,NA,23,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286515845,T16N^T16N SR08^SR08-08,T16N,T16N SR08,SR08-08,NA,NA,08,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286515847,T16N^T16N WAITING^WAIT,T16N,T16N WAITING,WAIT,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286515856,T06C^T06C BY07^BY07-34,T06C,T06C BY07,BY07-34,NA,NA,34,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286515858,T13N^T13N BY02^BY02-25,T13N,T13N BY02,BY02-25,NA,NA,25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286515867,T14S^T14S SR28^SR28-28,T14S,T14S SR28,SR28-28,NA,NA,28,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286516598,T01^T01 BY03^BY03-42R,T01,T01 BY03,BY03-42R,UCH Tower,AMU,42R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286516672,T01^T01 SR14^SR14-14Y,T01,T01 SR14,SR14-14Y,UCH Tower,AMU,14Y,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286516774,T06G^T06G BY60^BY60-60,T06G,T06G BY60,BY60-60,UCH Tower,T6 Gynaecology,60,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286517081,T09N^T09N BY01^BY01-03,T09N,T09N BY01,BY01-03,UCH Tower,T9 North -  Surgical and Gastro,03,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286517967,MCUN^E03MCUN BY03^BY03-C07A,MCUN,E03MCUN BY03,BY03-C07A,NA,NA,C07A,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286518016,DFNQ^C3DF BY04^BY04-04,DFNQ,C3DF BY04,BY04-04,NA,NA,04,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286518028,WST4^W04W SR04^SR12-12,WST4,W04W SR04,SR12-12,Westmoreland Street,WMS 4th floor Thoracic,12,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286518032,WSCC^WMSCCU CB05^CB05-05,WSCC,WMSCCU CB05,CB05-05,Westmoreland Street,WMS Critical Care,05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286518034,WST4^W04W WAITING^WAIT,WST4,W04W WAITING,WAIT,Westmoreland Street,WMS 4th floor Thoracic,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286518036,WST4^W04W BY05^BY05-15,WST4,W04W BY05,BY05-15,Westmoreland Street,WMS 4th floor Thoracic,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286518184,T08N^T08N SR22^SR22-22,T08N,T08N SR22,SR22-22,UCH Tower,T8 North Respiratory Medicine,22,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286518724,NCNQ^C0NMCCC BY01^BY01-05,NCNQ,C0NMCCC BY01,BY01-05,NA,NA,05,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286518728,NCNQ^C0NMCCC BY01^BY01-04,NCNQ,C0NMCCC BY01,BY01-04,NA,NA,04,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286518737,T08N^T08N BY04^BY04-14,T08N,T08N BY04,BY04-14,UCH Tower,T8 North Respiratory Medicine,14,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286518748,T03^T03 SR08^SR08-08,T03,T03 SR08,SR08-08,UCH Tower,Critical Care,08,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286519730,T10M^T10M BY05^BY05-25,T10M,T10M BY05,BY05-25,UCH Tower,T10 - Medicine,25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286519993,ED^UCHED UTC09^09-UTC,ED,UCHED UTC09,09-UTC,UCH Tower,Emergency Department,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,UTC
286520023,HASU^T07 BY09^BY09-40,HASU,T07 BY09,BY09-40,UCH Tower,Hyperacute Stroke Unit,40,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286520053,LWN^E02LWN SR07^SR07-C01,LWN,E02LWN SR07,SR07-C01,NA,NA,C01,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
